"","Unknown.305","Unknown.356","Unknown.220","Unknown.290","Unknown.193","Unknown.369","Unknown.258","Unknown.138","Unknown.299","Unknown.55","Unknown.198","Unknown.353","Unknown.337","Unknown.116","Unknown.298","Unknown.185","Unknown.234","Unknown.221","Unknown.201","Unknown.359","Unknown.190","Unknown.296","Unknown.254","Unknown.194","Unknown.70","Unknown.303","Unknown.232","Unknown.89","Unknown.145","Unknown.178","Unknown.375","Unknown.144","Unknown.109","Unknown.239","Unknown.226","Unknown.118","Unknown.360","Unknown.180","Unknown.274","Unknown.338","Unknown.80","Unknown.174","Unknown.247","Unknown.197","Unknown.186","Unknown.184","Unknown.204","Unknown.210","Unknown.42","Unknown.383","Unknown.286","Unknown.153","Unknown.294","Unknown.192","Unknown.363","Unknown.151","Unknown.332","Unknown.354","Unknown.315","Unknown.214","Unknown.241","Unknown.41","Unknown.352","Unknown.38","Unknown.208","Unknown.328","Unknown.317","Unknown.43","Unknown.81","Unknown.77","Unknown.122","Unknown.215","Unknown.135","Unknown.22","Unknown.275","Unknown.243","Unknown.50","Unknown.236","Unknown.364","Unknown.170","Unknown.230","Unknown.34","Unknown.106","Unknown.387","Unknown.265","Unknown.283","Unknown.207","Unknown.293","Unknown.200","Unknown.137","Ribitol","Unknown.393","Unknown.367","Unknown.150","Unknown.74","Unknown.394","Unknown.103","Unknown.54","Unknown.266","Unknown.37","Unknown.271","Unknown.129","Unknown.59","Unknown.313","Unknown.390","Unknown.39","Unknown.187","Unknown.121","Unknown.323","Unknown.368","Unknown.228","Unknown.44","Unknown.278","Unknown.288","Unknown.85","Unknown.62","Unknown.58","Unknown.128","Unknown.277","Unknown.350","Unknown.365","Unknown.371","Unknown.132","Unknown.355","Unknown.6","Unknown.14","Unknown.149","Unknown.246","Unknown.78","Unknown.378","Unknown.84","Unknown.75","Unknown.212","Unknown.250","Unknown.314","Unknown.209","Unknown.351","Unknown.195","Unknown.329","Unknown.374","Unknown.219","Unknown.73","Unknown.330","Unknown.181","Unknown.115","Unknown.76","Unknown.141","Unknown.10","Unknown.242","Unknown.127","Unknown.345","Unknown.51","Unknown.142","Unknown.372","Unknown.255","Unknown.334","Unknown.325","Unknown.259","Unknown.301","Unknown.273","Unknown.15","Unknown.61","Unknown.168","Unknown.120","Unknown.335","Unknown.86","Unknown.134","Unknown.114","Unknown.284","Unknown.362","Unknown.69","Unknown.90","Unknown.87","Unknown.2","Unknown.112","Unknown.340","Unknown.57","Unknown.196","Unknown.320","Unknown.269","Unknown.88","Unknown.24","Unknown.64","Unknown.124","Unknown.218","Unknown.327","Unknown.311","Unknown.336","Unknown.35","Unknown.245","Unknown.56","Unknown.159","Unknown.217","Unknown.11","Unknown.249","Unknown.267","Unknown.268","Unknown.333","Unknown.111","Unknown.240","Unknown.16","Unknown.379","Unknown.302","Unknown.49","Unknown.72","Unknown.211","Unknown.131","Unknown.282","Unknown.324","Unknown.4","Unknown.140","Unknown.224","Unknown.312","Unknown.300","Unknown.231","Unknown.91","Unknown.82","Unknown.162","Unknown.19","Unknown.158","Unknown.125","Unknown.291","Unknown.97","Unknown.1","Unknown.316","Unknown.133","Unknown.225","Unknown.83","Unknown.319","Unknown.63","Unknown.36","Unknown.205","Unknown.272","Unknown.347","Unknown.297","Unknown.318","Unknown.17","Unknown.342","Unknown.348","Unknown.126","Unknown.13","Unknown.113","Unknown.199","Unknown.40","Unknown.264","Unknown.18","Unknown.344","Unknown.93","Unknown.148","Unknown.155","Unknown.341","Unknown.260","Unknown.119","Unknown.9","Unknown.176","Unknown.102","Unknown.167","Unknown.7","Unknown.281","Unknown.29","Unknown.253","Unknown.33","Unknown.386","Unknown.343","Unknown.139","Unknown.31","Unknown.373","Unknown.8","Unknown.67","Unknown.108","Unknown.358","Unknown.252","Unknown.100","Unknown.94","Unknown.304","Unknown.370","Unknown.117","Unknown.65","Unknown.130","Unknown.223","Unknown.143","Unknown.229","Unknown.381","Unknown.235","Unknown.326","Unknown.71","Unknown.60","Unknown.46","Unknown.123","Unknown.136","Unknown.101","Unknown.66","Unknown.213","Unknown.349","Unknown.262","Unknown.389","treatment","batID","concentration","data"
"101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384941601224128,0,0,0,0,0,0,0,0.00452215561591854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205602677675844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148917638669998,0,0,0,0,0,0,0,0,0.0901713255184851,0,0,0,0,0,0,0,0,0,0,0,0.0072803879909953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209235471535701,0.0326372891327986,0,0,0,0,0,0.0129031455985298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115043854145641,0,0,0,0,0,0,0,0.0103480805837636,0,0,0,0,0.0560270996734495,0,0,0,0.00302060082051089,0,0,0,0,0,0.0911131609636333,0,0,2.04778437113419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054279322183096,0,0,0,0,0,0,0.0209437293416804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418686219744579,0,0,0,0,0.924359015723835,0,0,0,0,0,0,0,0,0,0,0,0.00515183988496045,0,0,0,0,0.0457166925074918,0,0.0506424918856167,0,0,0.0198108358490879,0,0,0,0,0,0,0,0.0201445146925118,0,0,0,0.0733864724067375,0,0,0,0,0,0,0,0,0,0.0623172149678319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670586836945492,0,0,0,0.0132368244419538,0,0,0,0,0,0,0,0,"C2",27,"3","14.03.21"
"102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189854071990998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800640512409928,0,0,0.0992481582443326,0,0,0,0,0,0,0,0,0,0,0,0.0158804235111567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414229242501764,0.0387368859326188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213422741542115,0,0,0,0,0,0,0,0.0256873361384958,0,0,0,0,0.0379995420807403,0,0,0,0,0,0,0,0,0,0.253258461331917,0,0,0.745574332926453,0,0,0,0,0.00979015481252362,0,0,0,0,0,0,0,0,0,0,0.00923116198975207,0,0,0,0.0404952595014655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120412081369437,0,0,0,0,0,0,0,0,0.0185317492123109,0,0,0,0,0.626282631176105,0,0,0,0,0,0,0,0,0,0,0,0.00874638234687738,0,0.0181271676831957,0,0,0,0,0.503162965727204,0,0,0.0255544706067449,0,0,0,0,0.00248733851331753,0,0,0.0794535879870024,0,0,0,0.238960454334045,0,0,0,0.00259147636252765,0,0.00225632006621922,0,0,0,0.0277473503740201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469901097292138,0,0,0,0.0155201304926252,0,0,0,0,"C2",29,"3","18.03.21"
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233023662117003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955109837631328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335381767219454,0.0122788700830315,0,0,0,0,0,0.0134850136862427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10059948755854,0,0,0,0,0,0,0,0.0086330890783136,0,0,0,0,0.0537390308111024,0,0,0,0.0030837344957385,0,0,0,0,0,0.0762728565409379,0,0,0.194943985501333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626045965476314,0,0,0,0,0,0.0364578100471789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116990459472474,0,0,0.0444673146775738,0,0,0,0,0.934565738593864,0,0,0,0,0,0,0,0,0,0,0,0.00134152706887782,0,0,0,0,0.0593198381180243,0,0.0221249403133274,0,0,0,0,0,0,0,0,0,0,0.040130941246981,0,0,0,0.100975552740947,0,0,0,0,0,0,0,0,0,0.031034266361991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009583508357488,0,0,0,0.0202856396939179,0,0,0,0,0,0,0,0,"C2",30,"3","14.03.21"
"105",0,0,0,0,0.001049930048231,0,0.000847412761226115,0,0,0,0,0,0,0,0,0.0162103597904885,0,0,0.000631609765676583,0,0.0145345651478435,0,0,0.00210057824286982,0,0,0,0.00616133710588089,0,0.0137262913658435,0,0,0,0,0,0,0,0,0.00192499144615814,0,0,0.0348739077100859,0,0,0,0.0319514109034675,0,0,0.00323632678683516,0,0,0,0,0,0,0,0,0,0,0,0.0021382809292803,0,0,0,0.021874380508955,0,0,0,0,0,0,0.00312321872760371,0,0.00318749283110348,0,0.00627229072588889,0,0,0,0.00429666995797953,0,0,0,0,0,0,0,0,0,0,0.0715819613457409,0,0,0.010138790985585,0.0027476281563145,0,0,0,0,0,0,0,0.00211278673180274,0,0,0.00294332305244511,0.00371568951405417,0,0,0,0,0,0,0,0,0,0.00487262337705016,0,0,0,0,0,0,0,0.0465656903025789,0.0166340661711016,0,0,0,0,0,0,0,0,0,0.00121654001484495,0,0,0,0,0,0,0,0,0,0,0.00332824952703596,0,0,0,0.00149302638185516,0.000499829899841844,0,0,0,0,0,0,0,0,0,0,0.0158932981514366,0,0,0,0,0,0,0,0.00151241633486627,0,0,0.219559978482036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278999879437581,0,0,0,0.013827190936142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477050295785834,0,0,0,0,0,0,0,0,0.00251494872018123,0,0,0,0,0.0871319855142401,0,0,0,0,0,0,0.0352717608200175,0.00115621571658817,0.00359683628356017,0,0,0,0,0,0,0,0.013146029068326,0,0.0005364553666406,0,0,0,0,0,0,0,0,0,0,0.0345033441636514,0,0,0.0525205603162119,0.072112312467915,0,0,0,0.000766262217142597,0,0,0,0,0,0.012539554426923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012119797851553,0,0,0,0.00521482014037579,0,0,0,0,"C2",4,"0.1","18.02.21"
"106",0,0,0,0,0.00121424678083038,0,0,0,0,0,0,0,0,0,0.00289697098551479,0.00386311445776205,0,0,0.00210887812295661,0,0.00827205619440698,0,0,0,0,0,0,0,0,0.0237449460626326,0,0,0,0,0,0,0,0,0,0,0,0.0310391833349767,0,0,0.0119965246856079,0.0303911958702066,0,0,0.00758174522405509,0,0.00631058062537329,0,0,0.010223315744852,0,0,0,0,0,0,0.00231319849473096,0,0,0.00380035891500278,0.00965413756633772,0,0,0,0,0,0,0.00496790389657046,0,0.0035362018629231,0,0.00678489577413515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076103500761035,0,0,0,0.00142002658383169,0,0,0,0,0,0.00441332003032581,0,0,0,0,0,0,0,0.00185347765823868,0,0,0,0,0.00337128613427666,0,0,0,0,0,0,0,0,0,0,0,0.054541863813934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103838531798175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278342723605734,0,0,0,0,0,0.0078342268263191,0,0,0,0,0.0307633508330813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151649498793371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105764981017762,0,0,0,0,0.00512844133153601,0,0,0,0,0,0,0,0,0,0,0.027413956167209,0.32608655676449,0.000853767267771363,0,0,0,0,0,0,0,0,0.136920918850895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077799359846762,0,0,0,0.0261442509997542,0,0,0,0,"C2",5,"0.1","18.02.21"
"107",0.00209489214200848,0,0,0,0,0,0,0,0,0,0.00185092535772712,0,0,0,0,0,0,0,0.000900835843091759,0,0,0,0,0.00219432011447032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401242503499128,0,0,0,0,0,0.00202722588297195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145634360775356,0,0,0,0,0,0.00683153027456556,0,0,0,0,0.000742487590652533,0,0,0,0,0,0.103950103950104,0,0,0.029316061491561,0,0,0,0,0,0,0,0,0.00877129636694608,0,0,0.00307628305538182,0,0,0.000808772905627093,0,0,0,0,0,0,0,0.00811626856688498,0,0,0,0,0,0,0,0.0207104784120513,0.0147484825818395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243322343719113,0,0,0,0,0,0,0,0,0,0.0088762481156558,0,0.0113642490006384,0,0,0,0,0,0,0,0,0,0,1.80420157570505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470211453100783,0,0,0,0.0165156306664738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418518113714373,0,0,0,0,0.146316547141969,0,0,0,0,0,0,0,0,0,0.0029041253623229,0,0,0.00366916837265427,0,0,0,0.0199035467651735,0,0,0,0,0,0,0.000978168710562079,0,0,0,0,0,0.00703775125448641,0,0,0.0111966944544527,0.0947189532105219,0,0,0,0.00165022815405414,0,0,0,0.0016769264059189,0,0.0134807759329511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284884156837537,0,0,0,0.00982633763029115,0,0,0,0,"C2",6,"0.1","15.02.21"
"108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283428778701788,0,0,0,0,0,0,0,0.015184023343604,0,0,0,0,0,0,0,0,0.182815356489945,0,0,0,0,0,0,0,0,0,0,0,0.0116387922177742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478641772867879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279302556521893,0,0,0,0,0,0,0,0,0,0,0,0,0.0336073682376317,0,0,0,0,0,0,0,0,0,0,0,0,0.445473112160868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689339957168865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147045278695954,0,0,0,0,0,0,0,0,0.0194620146151738,0.686755139826287,0,0,0,0.444548269258478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213496426928731,0,0,0,0,0.0283665917907529,0,0,0,0,0,0,0,0.123291044456866,0,0,0,0.345345825320795,0,0,0,0.00411436521960845,0,0,0,0.00376814197922642,0,0.0466025967122451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415278177093851,0,0,0,0.11116848825938,0,0,0,0,0,0,0,0,"C2",7,"0.1","14.02.21"
"109",0.00505601137847625,0,0,0,0.00221699641453539,0,0.00223023085175679,0,0,0,0.00922896634235268,0,0,0,0,0.0766739402220916,0,0,0.0040077526785611,0,0.0704218095347439,0,0.00151328944228064,0.00619645477903697,0,0,0,0,0,0.0292572334573619,0,0,0,0,0,0,0,0.0239333388151285,0,0,0,0.0248246097080037,0.00364859743396675,0,0.0157777309674212,0.0179340315146999,0,0,0.0117727164482852,0,0,0,0,0,0,0,0,0,0,0,0.0227545611826162,0,0,0.0118073998010034,0.020628836748918,0,0,0.00643421828911785,0,0,0,0.00869593797426347,0,0.0155084786239515,0,0.0126178949908376,0,0,0,0.0114696934719057,0,0,0,0,0,0,0.00719086301025818,0,0.00385669755027555,0,0.078064012490242,0,0,0,0.0153291291816064,0,0,0,0,0,0,0,0.0067253759079885,0,0,0,0.00882326238753136,0,0,0,0,0,0,0,0,0,0.00577979818651519,0,0,0.00213439527187774,0,0,0,0,0.0399378806549301,0.0424510546472822,0,0.0214895315282127,0,0,0,0,0,0.00340535760503564,0,0.00174466391370293,0,0,0,0,0,0,0,0,0,0,0.0060882974817449,0,0.0117001552235197,0,0,0,0,0,0.00355230549418351,0,0,0.00235299166598281,0,0,0,0,0.0302676142852296,0,0,0,0,0,0,0,0.00520250290771995,0,0,0.107765740494281,0,0,0.006910658029088,0,0,0,0,0,0,0,0,0,0,0.00978800722498048,0,0,0,0,0.17004745841806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937513841966344,0,0,0,0,0,0,0,0,0,0,0,0,0.00633975178895136,0,0.0176520010939129,0,0.0311689250959969,0,0.00282167328758179,0,0,0,0,0,0,0,0,0.0027596083406125,0,0.0296141069024353,0,0,0.0965283342136059,0.22232987448122,0,0,0.00292709242544875,0.0041022191787276,0,0,0,0.00361345772134443,0,0.0753299603042639,0,0,0,0,0,0,0,0,0,0,0.000593267875441748,0,0,0,0,0,0,0,0,0.0392843732721358,0,0,0,0.0291705250755666,0,0.00876576103960392,0,0,"C2",8,"0.1","18.02.21"
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683887688577499,0,0,0,0.0207627182332621,0,0,0.0569095939083452,0,0,0,0,0,0.108676399553093,0,0.112802418790363,0,0,0,0.0690813506582916,0.0641743349225384,0,0,0,0.0585157942542824,0.0513984110699917,0,0,0.183268933049738,0,0,0,0,0.111255161576387,0,0,0,0,0,0,0,0,0.105596620908131,0,0,0,0,0,0,0,0,0.0773628606988121,0,0,0,0,0,0.040449724308236,0,0,0,0,0,0.0512510532400892,0,0,0,0,0,0,0,0,0,0,0,0,0.165527050329477,0,0,0,0,0,0,0,0.0657952710514659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368026180181492,0,0,0,0,0,0,0,0,0,0,0,0,0.186009788685925,0,0,0,0,0,0,0,0,0,0,0,0,0.156420336441503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226312155164258,0,0,0,0,0,0,0.219710524384626,0,0,0,0,0,0.150511287462413,0,0,0,0,0.309259877616375,0,0,0.244613997638149,0,0,0,0.0529751398499485,0,0,0,0,0.78416469182615,0,0,0,0.243405663432948,0,0,0,0,0,0,0,0,0,0,0,0,0.117193682121458,0,0,0.242742553198387,0,0.173189657484407,0,0,0,0,0,0,0,0.145781101122542,0,0,0,0.188161213002501,0,0,0,0.0143673884154937,0,0,0,0.0109192151957752,0,0.332144548600233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C3",1,"0.1","16.02.21"
"111",0,0,0,0,0,0,0,0,0.000727483227901947,0,0,0,0,0,0,0,0,0,0,0,0,0.00206999521527062,0,0,0,0,0,0,0,0,0,0,0,0,0.00279192513608934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229698664229727,0,0,0,0,0,0,0,0,0,0,0.0367538687669126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713266761768902,0,0,0,0,0,0,0,0,0,0,0,0.0154791493310931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312720605123881,0,0,0,0,0,0,0,0.0650188134937365,0.0120263806521004,0,0,0,0,0,0,0,0,0,0,0.00279470178963095,0,0,0,0,0,0,0,0,0,0,0.0313879857977503,0,0.00634673583273617,0,0,0,0,0,0,0,0,0,0,0.0312831671265545,0,0,0,0,0,0,0,0,0,0,0,0,9.42156309156604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932677924626962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397805599599451,0.00309110955519787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440877049336913,0,0,0,0,0,0,0,0,0,0,0,0,0.0140804101095068,0,0,0,0.326805874377086,0,0,0,0.0048202705482358,0,0,0,0.00438572426897376,0,0.0645766314172351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107685565977509,0,0,0,0.0304161570581867,0,0,0,0,"C3",10,"0.1","19.02.21"
"112",0,0,0,0,0,0,0,0,0,0,0,0,0.00580187562887909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123692076075248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493719345599459,0,0,0,0,0,0,0,0.00732144823434168,0,0,0,0,0,0,0.0456580537518191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088809946714032,0,0,0.18875444829365,0,0,0,0,0,0,0,0,0.0112876461355398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138079820427342,0,0,0,0,0,0,0,0.0468119083235043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465893589773685,0,0,0,0,0,0,0,0,0,0,0,0,0.0772090304797914,0,0,0,0,0,0,0,0,0,0,0,0,0.192486756754642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558244480861267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144590451935635,0,0,0,0,0,0,0,0,0,0,0,0,0,1.247403260209,0,0,0,0,0,0,0,0,0,0,0,0,0.0174538222864374,0,0,0,0.0512543901756683,0,0,0,0,0.0262353076323709,0,0,0,0,0,0,0,0.120848547487041,0,0,0,0.320754560787384,0,0,0,0.0214427003757767,0,0,0,0.0179882242195152,0,0.07044324685491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839819016634671,0,0,0,0.0311413158296713,0,0,0,0,"C3",11,"2","25.02.21"
"113",0,0,0,0,0,0,0,0,0,0,0,0,0.00352130388852558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698745640290424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116394289618861,0,0,0,0.0243727153445009,0,0,0,0,0,0.0259945063467311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970873786407767,0,0,0.0575670305347351,0,0,0,0,0,0,0,0,0.00888579028120127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121149621879035,0,0,0,0,0,0,0,0,0.00648323398225934,0,0,0,0,0,0,0.0109451242517229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028097070610527,0,0,0,0,0,0,0,0,0,0,0,0,0.0773625748277076,0,0,0,0,0,0,0,0,0,0,0,0,0.186630416100743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106157880175059,0,0.0595058436876436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163027985981857,0,0,0.0130005281955833,0,0,0,0,0,0.046057292452672,0,0,0,0,1.01350016558512,0,0,0,0,0,0,0,0,0,0,0,0,0.0238893220651609,0,0,0,0,0,0,0,0,0.0188772280631152,0,0,0,0,0,0,0,0,0,0,0,0.155619885725305,0,0,0,0,0,0,0,0,0,0.042178356137968,0,0,0,0,0,0.00977397630665526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014617079162265,0,0,0,0.00732294967889062,0,0,0,0,"C3",12,"2","25.02.21"
"114",0,0,0,0,0,0,0,0,0,0,0,0.0230181545342479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126915673552797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950111508973753,0,0,0,0,0,0,0,0.0127111082812564,0,0,0,0,0,0,0,0,0.0630517023959647,0,0,0.0282244909741942,0,0,0,0,0,0,0,0.00310014149954193,0.00807515562657514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990249627196102,0,0,0,0,0,0,0,0.021072512066733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160974979396998,0,0,0,0,0,0,0,0,0,0,0,0,0.0364580865411207,0,0,0,0,0,0,0,0,0,0,0,0,0.135170394445104,0,0,0.0111414966055088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10146599406729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151449570183074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366913101333179,0,0,0,0,0,0.123496539640015,0,0,0,0,0,0,0.0126952642872213,0,0,0,0.0266010097187271,0,0,0,0,0.0117699750355692,0,0,0,0,0,0,0,0.0436840040874125,0,0,0,0.245129825581497,0,0,0,0,0,0,0,0,0,0.0788682335081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929609380692285,0,0,0,0,0,0,0,0,"C3",13,"2","25.02.21"
"115",0,0,0,0,0,0,0,0,0,0,0,0.102180256679598,0,0,0,0,0,0,0,0,0,0,0,0,0.00320428595358192,0,0,0,0,0,0,0,0,0,0.205896708562124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171929725741829,0,0,0,0,0.0254519614303281,0,0,0.0363915333299661,0,0,0,0,0.0425945033539098,0,0,0,0,0,0,0,0,0.0714796283059328,0,0,0.0287454708426659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167352174379569,0,0,0,0,0,0.0439910444474806,0,0,0,0,0,0,0,0,0,0,0,0,0.126887396193355,0,0,0,0,0,0,0,0,0,0,0,0,1.36342367324911,0,0,0,0,0,0,0,0,0,0.332873328214234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149441534854523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64964764104425,0,0,0,0,0,0.290534857394146,0,0,0,0,0,0,0,0,0,0,0.066052514445084,0,0,0,0,0.025533426327453,0,0,0,0,0,0,0,0,0,0,0,0.257475626284672,0,0,0,0,0,0,0,0,0,0.146679486913906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667585435535004,0,0,0,0,0,0,0,0,"C3",14,"2","25.02.21"
